holiday,temp,rain,snow,weather,traffic_volume,year,month,day,hour,minute,second
7,286.64,0,0,2,5781,2013,5,22,15,0,0
7,286.64,0,0,2,5781,2013,5,22,15,0,0
7,286.93,0,0,5,6702,2013,5,22,16,0,0
7,286.93,0,0,6,6702,2013,5,22,16,0,0
7,286.93,0,0,6,6702,2013,5,22,16,0,0
7,287.12,0,0,2,6244,2013,5,22,17,0,0
7,287.12,0,0,6,6244,2013,5,22,17,0,0
7,286.4,0,0,2,4442,2013,5,22,18,0,0
7,286.4,0,0,6,4442,2013,5,22,18,0,0
7,286.4,0,0,6,4442,2013,5,22,18,0,0
7,285.35,0,0,6,3064,2013,5,22,19,0,0
7,285.35,0,0,5,3064,2013,5,22,19,0,0
7,284.68,0,0,6,2433,2013,5,22,20,0,0
7,284.68,0,0,5,2433,2013,5,22,20,0,0
7,284.68,0,0,6,2433,2013,5,22,20,0,0
7,284.68,0,0,2,2433,2013,5,22,20,0,0
7,283.88,0,0,6,2381,2013,5,22,21,0,0
7,283.88,0,0,5,2381,2013,5,22,21,0,0
7,283.88,0,0,2,2381,2013,5,22,21,0,0
7,283.88,0,0,6,2381,2013,5,22,21,0,0
7,283.31,0,0,6,1412,2013,5,22,22,0,0
7,283.31,0,0,5,1412,2013,5,22,22,0,0
7,283.31,0,0,2,1412,2013,5,22,22,0,0
7,283.31,0,0,2,1412,2013,5,22,22,0,0
7,282.9,0,0,5,1125,2013,5,22,23,0,0
7,282.9,0,0,2,1125,2013,5,22,23,0,0
7,282.9,0,0,6,1125,2013,5,22,23,0,0
7,282.45,0,0,5,592,2013,5,23,0,0,0
7,281.91,0,0,5,381,2013,5,23,1,0,0
7,281.8,0,0,5,280,2013,5,23,2,0,0
7,281.8,0,0,2,280,2013,5,23,2,0,0
7,281.22,0,0,2,334,2013,5,23,3,0,0
7,281.22,0,0,2,334,2013,5,23,3,0,0
7,281.04,0,0,6,834,2013,5,23,4,0,0
7,281.04,0,0,2,834,2013,5,23,4,0,0
7,280.7,0,0,2,2841,2013,5,23,5,0,0
7,280.71,0,0,1,5919,2013,5,23,6,0,0
7,280.66,0,0,5,6717,2013,5,23,7,0,0
7,280.66,0,0,6,6717,2013,5,23,7,0,0
7,280.96,0,0,5,6092,2013,5,23,8,0,0
7,280.96,0,0,6,6092,2013,5,23,8,0,0
7,281.35,0,0,5,5273,2013,5,23,9,0,0
7,281.93,0,0,5,4525,2013,5,23,10,0,0
7,282.25,0,0,1,4830,2013,5,23,11,0,0
7,282.76,0,0,6,5227,2013,5,23,12,0,0
7,282.76,0,0,6,5227,2013,5,23,12,0,0
7,283.5,0,0,2,5248,2013,5,23,13,0,0
7,283.5,0,0,6,5248,2013,5,23,13,0,0
7,283.99,0,0,6,5459,2013,5,23,14,0,0
7,283.99,0,0,2,5459,2013,5,23,14,0,0
7,284.25,0,0,6,6052,2013,5,23,15,0,0
7,284.25,0,0,2,6052,2013,5,23,15,0,0
7,284.23,0,0,6,6305,2013,5,23,16,0,0
7,284.23,0,0,5,6305,2013,5,23,16,0,0
7,284.23,0,0,2,6305,2013,5,23,16,0,0
7,284.22,0,0,2,6167,2013,5,23,17,0,0
7,284.22,0,0,6,6167,2013,5,23,17,0,0
7,284.08,0,0,2,4200,2013,5,23,18,0,0
7,284.08,0,0,6,4200,2013,5,23,18,0,0
7,283.92,0,0,2,2542,2013,5,23,19,0,0
7,283.92,0,0,6,2542,2013,5,23,19,0,0
7,283.43,0,0,6,2531,2013,5,23,20,0,0
7,283.43,0,0,2,2531,2013,5,23,20,0,0
7,283.29,0,0,6,2660,2013,5,23,21,0,0
7,283.43,0,0,6,1670,2013,5,23,22,0,0
7,283.75,0,0,1,1227,2013,5,23,23,0,0
7,283.82,0,0,1,705,2013,5,24,0,0,0
7,283.01,0,0,8,414,2013,5,24,1,0,0
7,282.26,0,0,8,325,2013,5,24,2,0,0
7,281.64,0,0,8,389,2013,5,24,3,0,0
7,281.07,0,0,8,744,2013,5,24,4,0,0
7,280.4,0,0,8,2570,2013,5,24,5,0,0
7,279.95,0,0,8,5234,2013,5,24,6,0,0
7,279.89,0,0,8,6372,2013,5,24,7,0,0
7,280.5,0,0,8,5568,2013,5,24,8,0,0
7,281.42,0,0,8,4971,2013,5,24,9,0,0
7,282.64,0,0,8,4658,2013,5,24,10,0,0
7,284.41,0,0,8,5090,2013,5,24,11,0,0
7,285.49,0,0,8,5368,2013,5,24,12,0,0
7,287.19,0,0,8,5282,2013,5,24,13,0,0
7,288.33,0,0,8,5550,2013,5,24,14,0,0
7,289.17,0,0,8,5760,2013,5,24,15,0,0
7,289.9,0,0,8,5559,2013,5,24,16,0,0
7,290.41,0,0,8,4896,2013,5,24,17,0,0
7,290.68,0,0,8,4127,2013,5,24,18,0,0
7,290.35,0,0,8,3322,2013,5,24,19,0,0
7,289.37,0,0,8,2833,2013,5,24,20,0,0
7,287.47,0,0,8,2738,2013,5,24,21,0,0
7,285.62,0,0,8,2358,2013,5,24,22,0,0
7,284.06,0,0,8,1673,2013,5,24,23,0,0
7,282.84,0,0,8,1030,2013,5,25,0,0,0
7,281.79,0,0,8,706,2013,5,25,1,0,0
7,280.93,0,0,8,516,2013,5,25,2,0,0
7,279.9,0,0,8,323,2013,5,25,3,0,0
7,278.64,0,0,8,366,2013,5,25,4,0,0
7,277.65,0,0,8,663,2013,5,25,5,0,0
7,277.09,0,0,8,1231,2013,5,25,6,0,0
7,278.24,0,0,8,1748,2013,5,25,7,0,0
7,281.32,0,0,8,2409,2013,5,25,8,0,0
7,284.01,0,0,8,3153,2013,5,25,9,0,0
7,285.89,0,0,8,3534,2013,5,25,10,0,0
7,288.05,0,0,8,3784,2013,5,25,11,0,0
7,289.3,0,0,8,4358,2013,5,25,12,0,0
7,290.56,0,0,8,4537,2013,5,25,13,0,0
7,291.46,0,0,8,4023,2013,5,25,14,0,0
7,292.21,0,0,8,4047,2013,5,25,15,0,0
7,292.58,0,0,1,3980,2013,5,25,16,0,0
7,292.34,0,0,1,3621,2013,5,25,17,0,0
7,291.87,0,0,1,3415,2013,5,25,18,0,0
7,291.3,0,0,1,3019,2013,5,25,19,0,0
7,289.83,0,0,6,2458,2013,5,25,20,0,0
7,288.7,0,0,6,2631,2013,5,25,21,0,0
7,287.38,0,0,6,2491,2013,5,25,22,0,0
7,287.38,0,0,10,2491,2013,5,25,22,0,0
7,287.38,0,0,10,2491,2013,5,25,22,0,0
7,286.36,0,0,6,1875,2013,5,25,23,0,0
7,286.36,0,0,6,1875,2013,5,25,23,0,0
7,285.72,0,0,6,1208,2013,5,26,0,0,0
7,285.72,0,0,6,1208,2013,5,26,0,0,0
7,285.22,0,0,6,768,2013,5,26,1,0,0
7,285.22,0,0,2,768,2013,5,26,1,0,0
7,284.93,0,0,1,566,2013,5,26,2,0,0
7,284.69,0,0,6,364,2013,5,26,3,0,0
7,284.64,0,0,1,255,2013,5,26,4,0,0
7,284.62,0,0,1,474,2013,5,26,5,0,0
7,284.66,0,0,1,795,2013,5,26,6,0,0
7,284.98,0,0,1,1015,2013,5,26,7,0,0
7,285.47,0,0,1,1549,2013,5,26,8,0,0
7,286.06,0,0,1,2206,2013,5,26,9,0,0
7,286.91,0,0,1,2963,2013,5,26,10,0,0
7,288.2,0,0,1,3192,2013,5,26,11,0,0
7,289,0,0,1,3414,2013,5,26,12,0,0
7,289.15,0,0,1,3564,2013,5,26,13,0,0
7,288.99,0,0,1,3637,2013,5,26,14,0,0
7,289.06,0,0,1,3588,2013,5,26,15,0,0
7,288.64,0,0,1,3464,2013,5,26,16,0,0
7,288.57,0,0,1,3180,2013,5,26,17,0,0
7,288.6,0,0,1,2912,2013,5,26,18,0,0
7,287.93,0,0,1,2587,2013,5,26,19,0,0
7,287.31,0,0,1,2310,2013,5,26,20,0,0
7,286.95,0,0,1,2242,2013,5,26,21,0,0
7,286.77,0,0,1,1895,2013,5,26,22,0,0
7,286.55,0,0,1,1452,2013,5,26,23,0,0
5,286.37,0,0,1,863,2013,5,27,0,0,0
7,285.99,0,0,1,514,2013,5,27,1,0,0
7,285.66,0,0,1,427,2013,5,27,2,0,0
7,285.26,0,0,1,268,2013,5,27,3,0,0
7,284.77,0,0,1,264,2013,5,27,4,0,0
7,284.39,0,0,1,492,2013,5,27,5,0,0
7,284.37,0,0,1,857,2013,5,27,6,0,0
7,284.42,0,0,1,943,2013,5,27,7,0,0
7,284.84,0,0,1,1111,2013,5,27,8,0,0
7,285.17,0,0,1,1649,2013,5,27,9,0,0
7,286.04,0,0,1,2238,2013,5,27,10,0,0
7,286.79,0,0,1,2745,2013,5,27,11,0,0
7,286.94,0,0,1,3265,2013,5,27,12,0,0
7,286.81,0,0,1,3436,2013,5,27,13,0,0
7,286.62,0,0,1,3712,2013,5,27,14,0,0
7,286.45,0,0,1,3812,2013,5,27,15,0,0
7,286.69,0,0,1,3648,2013,5,27,16,0,0
7,287.08,0,0,1,3473,2013,5,27,17,0,0
7,287.38,0,0,1,3371,2013,5,27,18,0,0
7,287.76,0,0,1,2880,2013,5,27,19,0,0
7,287.64,0,0,1,2539,2013,5,27,20,0,0
7,287.55,0,0,1,2183,2013,5,27,21,0,0
7,287.47,0,0,1,1542,2013,5,27,22,0,0
7,287.59,0,0,1,975,2013,5,27,23,0,0
7,287.31,0,0,1,527,2013,5,28,0,0,0
7,287.13,0,0,1,345,2013,5,28,1,0,0
7,287.01,0,0,1,268,2013,5,28,2,0,0
7,286.92,0,0,1,336,2013,5,28,3,0,0
7,286.73,0,0,1,716,2013,5,28,4,0,0
7,286.48,0,0,1,2714,2013,5,28,5,0,0
7,286.36,0,0,1,5828,2013,5,28,6,0,0
7,285.9,0,0,5,6195,2013,5,28,8,0,0
7,285.59,0,0,5,4904,2013,5,28,9,0,0
7,285.59,0,0,6,4904,2013,5,28,9,0,0
7,285.86,0,0,5,4286,2013,5,28,10,0,0
7,286.26,0,0,4,4472,2013,5,28,11,0,0
7,287.65,0,0,1,4749,2013,5,28,12,0,0
7,287.98,0,0,1,4848,2013,5,28,13,0,0
7,288.29,0,0,1,5395,2013,5,28,14,0,0
7,288.44,0,0,1,5867,2013,5,28,15,0,0
7,288.51,0,0,1,6658,2013,5,28,16,0,0
7,288.23,0,0,1,6040,2013,5,28,17,0,0
7,287.91,0,0,6,4277,2013,5,28,18,0,0
7,287.91,0,0,5,4277,2013,5,28,18,0,0
7,287.54,0,0,6,3117,2013,5,28,19,0,0
7,287.21,0,0,1,2639,2013,5,28,20,0,0
7,286.91,0,0,5,2404,2013,5,28,21,0,0
7,286.53,0,0,6,1656,2013,5,28,22,0,0
7,286.53,0,0,5,1656,2013,5,28,22,0,0
7,286.53,0,0,2,1656,2013,5,28,22,0,0
7,286.39,0,0,5,1032,2013,5,28,23,0,0
7,286.19,0,0,1,561,2013,5,29,0,0,0
7,285.77,0,0,1,373,2013,5,29,1,0,0
7,285.53,0,0,1,243,2013,5,29,2,0,0
7,285.03,0,0,2,757,2013,5,29,4,0,0
7,284.92,0,0,5,2800,2013,5,29,5,0,0
7,284.9,0,0,5,6166,2013,5,29,6,0,0
7,284.96,0,0,2,7068,2013,5,29,7,0,0
7,285.08,0,0,5,6271,2013,5,29,8,0,0
7,285.25,0,0,6,5195,2013,5,29,9,0,0
7,285.25,0,0,5,5195,2013,5,29,9,0,0
7,285.69,0,0,6,4501,2013,5,29,10,0,0
7,285.69,0,0,5,4501,2013,5,29,10,0,0
7,286.3,0,0,6,4811,2013,5,29,11,0,0
7,286.3,0,0,5,4811,2013,5,29,11,0,0
7,286.57,0,0,5,4899,2013,5,29,12,0,0
7,286.64,0,0,5,5050,2013,5,29,13,0,0
7,286.99,0,0,6,5556,2013,5,29,14,0,0
7,286.99,0,0,5,5556,2013,5,29,14,0,0
7,286.99,0,0,2,5556,2013,5,29,14,0,0
7,287.28,0,0,6,6016,2013,5,29,15,0,0
7,287.28,0,0,5,6016,2013,5,29,15,0,0
7,287.74,0,0,1,6267,2013,5,29,16,0,0
7,288.03,0,0,1,6538,2013,5,29,17,0,0
7,288.01,0,0,1,4904,2013,5,29,18,0,0
7,288.07,0,0,1,3221,2013,5,29,19,0,0
7,288.07,0,0,1,2828,2013,5,29,20,0,0
7,287.78,0,0,1,2617,2013,5,29,21,0,0
7,287.54,0,0,1,1800,2013,5,29,22,0,0
7,287.4,0,0,5,1005,2013,5,29,23,0,0
7,287.44,0,0,5,539,2013,5,30,0,0,0
7,287.31,0,0,5,369,2013,5,30,1,0,0
7,287.31,0,0,5,250,2013,5,30,2,0,0
7,287.2,0,0,1,360,2013,5,30,3,0,0
7,287.04,0,0,5,777,2013,5,30,4,0,0
7,286.41,0,0,5,2795,2013,5,30,5,0,0
7,285.9,0,0,5,5579,2013,5,30,6,0,0
7,286.13,0,0,5,3711,2013,5,30,7,0,0
7,286.13,0,0,3,3711,2013,5,30,7,0,0
7,286.87,0,0,5,5902,2013,5,30,8,0,0
7,289.03,0,0,5,5303,2013,5,30,9,0,0
7,290.79,0,0,1,4359,2013,5,30,10,0,0
7,292.6,0,0,1,4784,2013,5,30,11,0,0
7,294.27,0,0,1,4933,2013,5,30,12,0,0
7,295.18,0,0,1,5155,2013,5,30,13,0,0
7,296.08,0,0,1,5634,2013,5,30,14,0,0
7,296,0,0,1,6414,2013,5,30,15,0,0
7,295.04,0,0,6,6778,2013,5,30,16,0,0
7,295.04,0,0,5,6778,2013,5,30,16,0,0
7,295.62,0,0,6,6591,2013,5,30,17,0,0
7,295.62,0,0,5,6591,2013,5,30,17,0,0
7,295.62,0,0,6,6591,2013,5,30,17,0,0
7,295.84,0,0,1,4855,2013,5,30,18,0,0
7,295.46,0,0,1,3479,2013,5,30,19,0,0
7,294.76,0,0,1,3109,2013,5,30,20,0,0
7,293.78,0,0,1,2746,2013,5,30,21,0,0
7,292.87,0,0,1,2157,2013,5,30,22,0,0
7,292.07,0,0,10,1311,2013,5,30,23,0,0
7,292.07,0,0,6,1311,2013,5,30,23,0,0
7,292.07,0,0,5,1311,2013,5,30,23,0,0
7,291.39,0,0,10,741,2013,5,31,0,0,0
7,291.39,0,0,5,741,2013,5,31,0,0,0
7,291.39,0,0,6,741,2013,5,31,0,0,0
7,291.39,0,0,10,741,2013,5,31,0,0,0
7,291.39,0,0,10,741,2013,5,31,0,0,0
7,291,0,0,6,480,2013,5,31,1,0,0
7,291,0,0,6,480,2013,5,31,1,0,0
7,290.88,0,0,6,339,2013,5,31,2,0,0
7,290.88,0,0,10,339,2013,5,31,2,0,0
7,290.88,0,0,6,339,2013,5,31,2,0,0
7,290.88,0,0,5,339,2013,5,31,2,0,0
7,290.88,0,0,6,339,2013,5,31,2,0,0
7,291.11,0,0,10,373,2013,5,31,3,0,0
7,291.11,0,0,6,373,2013,5,31,3,0,0
7,291.39,0,0,1,743,2013,5,31,4,0,0
7,291.53,0,0,8,2665,2013,5,31,5,0,0
7,291.81,0,0,8,5868,2013,5,31,6,0,0
7,292.24,0,0,6,6653,2013,5,31,7,0,0
7,293.02,0,0,1,5974,2013,5,31,8,0,0
7,294.23,0,0,1,5412,2013,5,31,9,0,0
7,294.83,0,0,6,4929,2013,5,31,10,0,0
7,294.44,0,0,6,5220,2013,5,31,11,0,0
7,294.7,0,0,1,5591,2013,5,31,12,0,0
7,294.84,0,0,1,5635,2013,5,31,13,0,0
7,295.32,0,0,1,5915,2013,5,31,14,0,0
7,296.35,0,0,1,6175,2013,5,31,15,0,0
7,297.19,0,0,1,6273,2013,5,31,16,0,0
7,296.51,0,0,1,6075,2013,5,31,17,0,0
7,295.2,0,0,6,5015,2013,5,31,18,0,0
7,295.2,0,0,5,5015,2013,5,31,18,0,0
7,295.2,0,0,6,5015,2013,5,31,18,0,0
7,294.28,0,0,6,3854,2013,5,31,19,0,0
7,294.01,0,0,1,3256,2013,5,31,20,0,0
7,293.53,0,0,1,3160,2013,5,31,21,0,0
7,292.41,0,0,1,2636,2013,5,31,22,0,0
7,291.88,0,0,1,1820,2013,5,31,23,0,0
7,291.54,0,0,1,1116,2013,6,1,0,0,0
7,291.27,0,0,10,761,2013,6,1,1,0,0
7,290.99,0,0,10,557,2013,6,1,2,0,0
7,290.99,0,0,5,557,2013,6,1,2,0,0
7,290.99,0,0,10,557,2013,6,1,2,0,0
7,290.99,0,0,6,557,2013,6,1,2,0,0
7,290.99,0,0,10,557,2013,6,1,2,0,0
7,290.46,0,0,6,438,2013,6,1,3,0,0
7,290,0,0,8,421,2013,6,1,4,0,0
7,289.84,0,0,8,807,2013,6,1,5,0,0
7,289.63,0,0,8,1567,2013,6,1,6,0,0
7,289.67,0,0,8,2430,2013,6,1,7,0,0
7,290.31,0,0,8,3281,2013,6,1,8,0,0
7,291.81,0,0,1,3954,2013,6,1,9,0,0
7,293.23,0,0,8,4694,2013,6,1,10,0,0
7,294.76,0,0,8,4975,2013,6,1,11,0,0
7,296.03,0,0,1,4813,2013,6,1,12,0,0
7,297.07,0,0,8,4622,2013,6,1,13,0,0
7,297.44,0,0,1,4647,2013,6,1,14,0,0
7,297.43,0,0,1,4768,2013,6,1,15,0,0
7,297.03,0,0,1,4412,2013,6,1,16,0,0
7,296.88,0,0,1,4382,2013,6,1,17,0,0
7,296.54,0,0,1,3945,2013,6,1,18,0,0
7,295.07,0,0,6,3276,2013,6,1,19,0,0
7,293.22,0,0,1,2886,2013,6,1,20,0,0
7,292.3,0,0,1,2902,2013,6,1,21,0,0
7,291.43,0,0,1,2616,2013,6,1,22,0,0
7,290.11,0,0,8,2047,2013,6,1,23,0,0
7,289.71,0,0,1,1221,2013,6,2,0,0,0
7,289.06,0,0,8,787,2013,6,2,1,0,0
7,288.78,0,0,1,646,2013,6,2,2,0,0
7,288.36,0,0,1,355,2013,6,2,3,0,0
7,287.85,0,0,1,374,2013,6,2,4,0,0
7,287.09,0,0,1,719,2013,6,2,5,0,0
7,286.34,0,0,1,947,2013,6,2,6,0,0
7,286.44,0,0,1,1486,2013,6,2,7,0,0
7,287.94,0,0,8,2189,2013,6,2,8,0,0
7,289.55,0,0,8,3154,2013,6,2,9,0,0
7,291,0,0,1,3771,2013,6,2,10,0,0
7,292.27,0,0,1,4184,2013,6,2,11,0,0
7,293.47,0,0,1,4702,2013,6,2,12,0,0
7,294.23,0,0,1,4535,2013,6,2,13,0,0
7,293.6,0,0,1,4519,2013,6,2,14,0,0
7,291.97,0,0,6,4645,2013,6,2,15,0,0
7,291.97,0,0,6,4645,2013,6,2,15,0,0
7,291.04,0,0,6,4502,2013,6,2,16,0,0
7,291.04,0,0,5,4502,2013,6,2,16,0,0
7,290.14,0,0,6,4383,2013,6,2,17,0,0
7,289,0,0,1,4111,2013,6,2,18,0,0
7,287.43,0,0,1,3308,2013,6,2,19,0,0
7,285.78,0,0,1,2981,2013,6,2,20,0,0
7,285.03,0,0,1,2655,2013,6,2,21,0,0
7,284.41,0,0,1,1963,2013,6,2,22,0,0
7,284.13,0,0,1,1189,2013,6,2,23,0,0
7,284.11,0,0,1,596,2013,6,3,0,0,0
7,284,0,0,1,355,2013,6,3,1,0,0
7,283.67,0,0,1,319,2013,6,3,2,0,0
7,283.2,0,0,1,343,2013,6,3,3,0,0
7,282.75,0,0,1,791,2013,6,3,4,0,0
7,282.62,0,0,1,2769,2013,6,3,5,0,0
7,282.18,0,0,1,5893,2013,6,3,6,0,0
7,282.22,0,0,1,6746,2013,6,3,7,0,0
7,282.69,0,0,1,6192,2013,6,3,8,0,0
7,283.61,0,0,1,4967,2013,6,3,9,0,0
7,284.89,0,0,8,4443,2013,6,3,10,0,0
7,286.22,0,0,1,4667,2013,6,3,11,0,0
7,287.34,0,0,1,4746,2013,6,3,12,0,0
7,288.71,0,0,1,4761,2013,6,3,13,0,0
7,289.74,0,0,8,5235,2013,6,3,14,0,0
7,290.79,0,0,1,5739,2013,6,3,15,0,0
7,291.37,0,0,8,6674,2013,6,3,16,0,0
7,291.64,0,0,1,6079,2013,6,3,17,0,0
7,291.87,0,0,1,4307,2013,6,3,18,0,0
7,291.46,0,0,1,3189,2013,6,3,19,0,0
7,290.78,0,0,8,2805,2013,6,3,20,0,0
7,289.09,0,0,8,2375,2013,6,3,21,0,0
7,287.43,0,0,8,1705,2013,6,3,22,0,0
7,285.91,0,0,8,1039,2013,6,3,23,0,0
7,284.6,0,0,8,602,2013,6,4,0,0,0
7,283.79,0,0,8,345,2013,6,4,1,0,0
7,283.04,0,0,8,256,2013,6,4,2,0,0
7,282.41,0,0,8,336,2013,6,4,3,0,0
7,281.82,0,0,5,821,2013,6,4,4,0,0
7,281.33,0,0,5,2762,2013,6,4,5,0,0
7,280.83,0,0,8,6057,2013,6,4,6,0,0
7,281.5,0,0,8,6635,2013,6,4,7,0,0
7,284.94,0,0,8,6502,2013,6,4,8,0,0
7,287.8,0,0,8,4995,2013,6,4,9,0,0
7,289.92,0,0,8,4438,2013,6,4,10,0,0
7,291.77,0,0,8,4690,2013,6,4,11,0,0
7,292.8,0,0,1,4906,2013,6,4,12,0,0
7,293.2,0,0,1,4958,2013,6,4,13,0,0
7,293.28,0,0,8,5470,2013,6,4,14,0,0
7,292.7,0,0,1,5979,2013,6,4,15,0,0
7,292.33,0,0,1,6852,2013,6,4,16,0,0
7,292.31,0,0,4,6189,2013,6,4,17,0,0
7,292.02,0,0,1,4479,2013,6,4,18,0,0
7,291.85,0,0,1,3270,2013,6,4,19,0,0
7,291.48,0,0,1,2712,2013,6,4,20,0,0
7,290.76,0,0,6,2583,2013,6,4,21,0,0
7,290.09,0,0,1,1899,2013,6,4,22,0,0
7,290.01,0,0,1,1236,2013,6,4,23,0,0
7,289.63,0,0,1,570,2013,6,5,0,0,0
7,289.47,0,0,1,375,2013,6,5,1,0,0
7,288.75,0,0,1,249,2013,6,5,2,0,0
7,288.35,0,0,1,343,2013,6,5,3,0,0
7,288.18,0,0,1,788,2013,6,5,4,0,0
7,287.44,0,0,1,2736,2013,6,5,5,0,0
7,287.29,0,0,1,5890,2013,6,5,6,0,0
7,287.66,0,0,1,6085,2013,6,5,7,0,0
7,288.02,0,0,1,5790,2013,6,5,8,0,0
7,288.48,0,0,1,5281,2013,6,5,9,0,0
7,288.86,0.25,0,6,4423,2013,6,5,10,0,0
7,289.11,0.25,0,6,4756,2013,6,5,11,0,0
7,289.48,0.25,0,6,4959,2013,6,5,12,0,0
7,289.54,0.25,0,6,5093,2013,6,5,13,0,0
7,289.78,0,0,6,5550,2013,6,5,14,0,0
7,289.3,0.25,0,6,6055,2013,6,5,15,0,0
7,289.3,0.25,0,2,6055,2013,6,5,15,0,0
7,288.91,0,0,2,6762,2013,6,5,16,0,0
7,288.57,0,0,2,6547,2013,6,5,17,0,0
7,288.57,0,0,6,6547,2013,6,5,17,0,0
7,287.92,0,0,6,4599,2013,6,5,18,0,0
7,287.41,0,0,6,3378,2013,6,5,19,0,0
7,286.69,0.57,0,6,2821,2013,6,5,20,0,0
7,286.69,0.57,0,5,2821,2013,6,5,20,0,0
7,286.48,0.25,0,6,2615,2013,6,5,21,0,0
7,286.48,0.25,0,2,2615,2013,6,5,21,0,0
7,286.26,0.25,0,6,1922,2013,6,5,22,0,0
7,286.26,0.25,0,2,1922,2013,6,5,22,0,0
7,285.93,0.38,0,6,1293,2013,6,5,23,0,0
7,285.93,0.38,0,2,1293,2013,6,5,23,0,0
7,285.65,0.25,0,6,655,2013,6,6,0,0,0
7,285.65,0.25,0,5,655,2013,6,6,0,0,0
7,285.7,0.25,0,6,372,2013,6,6,1,0,0
7,285.7,0.25,0,5,372,2013,6,6,1,0,0
7,285.65,0,0,5,281,2013,6,6,2,0,0
7,285.66,0.25,0,6,382,2013,6,6,3,0,0
7,285.66,0.25,0,5,382,2013,6,6,3,0,0
7,285.48,0.3,0,6,812,2013,6,6,4,0,0
7,285.48,0.3,0,5,812,2013,6,6,4,0,0
7,285.48,0.3,0,2,812,2013,6,6,4,0,0
7,285.4,0.25,0,6,2749,2013,6,6,5,0,0
7,285.4,0.25,0,5,2749,2013,6,6,5,0,0
7,285.38,0.25,0,6,5791,2013,6,6,6,0,0
7,285.38,0.25,0,5,5791,2013,6,6,6,0,0
7,285.38,0.25,0,2,5791,2013,6,6,6,0,0
7,285.49,0,0,5,6604,2013,6,6,7,0,0
7,285.49,0,0,2,6604,2013,6,6,7,0,0
7,285.57,0.3,0,6,6219,2013,6,6,8,0,0
7,285.57,0.3,0,2,6219,2013,6,6,8,0,0
7,285.57,0.3,0,5,6219,2013,6,6,8,0,0
7,285.67,0.29,0,6,5050,2013,6,6,9,0,0
7,285.67,0.29,0,5,5050,2013,6,6,9,0,0
7,285.67,0.29,0,2,5050,2013,6,6,9,0,0
7,285.89,0.38,0,6,4610,2013,6,6,10,0,0
7,285.89,0.38,0,5,4610,2013,6,6,10,0,0
7,286.11,0.44,0,6,4925,2013,6,6,11,0,0
7,286.11,0.44,0,5,4925,2013,6,6,11,0,0
7,286.38,0.36,0,6,5181,2013,6,6,12,0,0
7,286.38,0.36,0,5,5181,2013,6,6,12,0,0
7,287.13,0.38,0,6,5139,2013,6,6,13,0,0
7,287.13,0.38,0,5,5139,2013,6,6,13,0,0
7,287.12,0.25,0,6,5666,2013,6,6,14,0,0
7,287.12,0.25,0,5,5666,2013,6,6,14,0,0
7,287.82,0,0,5,6291,2013,6,6,15,0,0
7,287.82,0,0,6,6291,2013,6,6,15,0,0
7,287.82,2.16,0,6,6744,2013,6,6,16,0,0
7,287.82,2.16,0,5,6744,2013,6,6,16,0,0
7,287.37,3.39,0,6,6419,2013,6,6,17,0,0
7,287.37,3.39,0,5,6419,2013,6,6,17,0,0
7,287.17,0.84,0,6,4919,2013,6,6,18,0,0
7,287.17,0.84,0,5,4919,2013,6,6,18,0,0
7,286.98,0.76,0,6,3557,2013,6,6,19,0,0
7,286.98,0.76,0,5,3557,2013,6,6,19,0,0
7,287.01,0.38,0,6,3143,2013,6,6,20,0,0
7,287.01,0.38,0,5,3143,2013,6,6,20,0,0
7,286.67,0,0,1,3146,2013,6,6,21,0,0
7,286.46,0,0,1,2202,2013,6,6,22,0,0
7,285.92,0,0,1,1453,2013,6,6,23,0,0
7,285.46,0,0,6,715,2013,6,7,0,0,0
7,285.18,0,0,1,453,2013,6,7,1,0,0
7,284.69,0,0,5,321,2013,6,7,2,0,0
7,284.27,0.25,0,6,372,2013,6,7,3,0,0
7,284.27,0.25,0,5,372,2013,6,7,3,0,0
7,283.87,0.38,0,6,783,2013,6,7,4,0,0
7,283.59,0,0,5,2535,2013,6,7,5,0,0
7,283.35,0.25,0,6,5670,2013,6,7,6,0,0
7,283.35,0.25,0,5,5670,2013,6,7,6,0,0
7,283.23,0.25,0,6,6787,2013,6,7,7,0,0
7,283.23,0.25,0,5,6787,2013,6,7,7,0,0
7,283.35,0.25,0,6,5620,2013,6,7,8,0,0
7,283.35,0.25,0,5,5620,2013,6,7,8,0,0
7,283.37,0.25,0,6,5119,2013,6,7,9,0,0
7,283.37,0.25,0,5,5119,2013,6,7,9,0,0
7,283.7,0.25,0,6,4683,2013,6,7,10,0,0
7,283.7,0.25,0,5,4683,2013,6,7,10,0,0
7,284.18,0,0,5,5179,2013,6,7,11,0,0
7,284.85,0,0,1,5595,2013,6,7,12,0,0
7,285.07,0.25,0,6,5385,2013,6,7,13,0,0
7,285.56,0,0,1,5659,2013,6,7,14,0,0
7,285.99,0,0,1,5905,2013,6,7,15,0,0
7,286.19,0,0,1,6541,2013,6,7,16,0,0
7,286.43,0,0,1,5723,2013,6,7,17,0,0
7,286.47,0,0,1,4693,2013,6,7,18,0,0
7,286.26,0,0,1,3770,2013,6,7,19,0,0
7,285.99,0,0,1,3114,2013,6,7,20,0,0
7,285.73,0,0,6,3331,2013,6,7,21,0,0
7,285.54,0,0,6,3068,2013,6,7,22,0,0
